"sl","cpuetotalN","Station","day","qratio","prop","lo","mid","hi","Length","comp2","mod","ratio","cr_lo","cr_mid","cr_hi"
-2.99881058839904,1,NA,NA,1,0.503957782934198,0.276483383409194,0.513623907430042,0.970674585056567,60,"FV1 vs FV2","mod2",1.01595744393535,0.372521652496565,1.10938974610002,50.7553411954628
-2.44320453106524,1,NA,NA,1,0.443283016705279,0.304145556340718,0.434649817640211,0.86066480110455,70,"FV1 vs FV2","mod2",0.796244824581917,0.42992832749085,0.783159446076157,7.81002480645259
-2.16540150239833,1,NA,NA,1,0.425910972287818,0.309258277450072,0.414529890541932,0.770622612913989,75,"FV1 vs FV2","mod2",0.74189011064212,0.436659430519387,0.717156239900079,3.91089009463186
-1.88759847373143,1,NA,NA,1,0.414963542687639,0.30657823616556,0.402680282894379,0.677152575163379,80,"FV1 vs FV2","mod2",0.709295185797425,0.440894205991538,0.682561479472188,2.30482869494515
-1.60979544506453,1,NA,NA,1,0.408813690429053,0.305726827337913,0.39810197294915,0.598088154406917,85,"FV1 vs FV2","mod2",0.69151413659384,0.438019468134256,0.668895094153531,1.58625848962675
-1.33199241639762,1,NA,NA,1,0.40589688206244,0.303655942588517,0.395395267150998,0.548827914672963,90,"FV1 vs FV2","mod2",0.683209479646427,0.442111138565561,0.661028094273919,1.23374299371177
-1.05418938773072,1,NA,NA,1,0.404689073214454,0.303747263353842,0.396511023719849,0.520846016320029,95,"FV1 vs FV2","mod2",0.679794465389074,0.438857176815295,0.662877275693868,1.07058503534562
-0.776386359063818,1,NA,NA,1,0.403683645598385,0.311471253317393,0.396061364054442,0.497552480936985,100,"FV1 vs FV2","mod2",0.676962224193012,0.448762462425962,0.660062774312636,0.966942785953055
-0.498583330396915,1,NA,NA,1,0.401381083696441,0.30835634730247,0.396746525603118,0.482084193377024,105,"FV1 vs FV2","mod2",0.670511861160266,0.450751345688128,0.652166331803183,0.911235515926985
-0.220780301730012,1,NA,NA,1,0.396296125861968,0.306114770488827,0.392846441023992,0.470593320875522,110,"FV1 vs FV2","mod2",0.656441250153975,0.437650793302938,0.645378082651752,0.886660874558397
0.0570227269368907,1,NA,NA,1,0.386985956925402,0.29340468799139,0.386736222108938,0.465150741923237,115,"FV1 vs FV2","mod2",0.631283999603757,0.414025835402825,0.622841313082024,0.870491951838437
0.334825755603794,1,NA,NA,1,0.372108705450566,0.277932151924894,0.370809396957946,0.455760398959967,120,"FV1 vs FV2","mod2",0.592632369138969,0.371339067680463,0.585841014206389,0.838166342985918
0.612628784270697,1,NA,NA,1,0.350531927009545,0.245450749706095,0.350401971726423,0.440188416496514,125,"FV1 vs FV2","mod2",0.539721568445285,0.315891672043465,0.538723154597971,0.777135581684556
0.8904318129376,1,NA,NA,1,0.32151960020994,0.206482434709009,0.325799152006197,0.411970628799906,130,"FV1 vs FV2","mod2",0.473881928364366,0.247370417492195,0.48154264954196,0.699450385440576
1.1682348416045,1,NA,NA,1,0.285018684311288,0.151484064199094,0.293839938104916,0.373006392701269,135,"FV1 vs FV2","mod2",0.398637947673838,0.160882952703103,0.412319023587263,0.597161646026128
1.44603787027141,1,NA,NA,1,0.242017417899588,0.101077178611096,0.253137610263902,0.33161063606444,140,"FV1 vs FV2","mod2",0.319291529402885,0.0880102848375358,0.334518015010657,0.50037999107449
1.72384089893831,1,NA,NA,1,0.194837342748581,0.055191280169351,0.202790096694706,0.296392820427009,145,"FV1 vs FV2","mod2",0.241985070959073,0.0446329312588052,0.250657530209205,0.422643204051268
2.00164392760521,1,NA,NA,1,0.14708837518297,0.0256094812315099,0.150398243180169,0.26902553764237,150,"FV1 vs FV2","mod2",0.172454414857488,0.0193114384887756,0.171743672781898,0.369033320014573
2.27944695627211,1,NA,NA,1,0.103019572599547,0.0100661009362034,0.101894399249459,0.257102275112589,155,"FV1 vs FV2","mod2",0.114851527918072,0.00761137267906014,0.111077650811364,0.345166380898941
-2.91257824856017,1,NA,NA,1,0.902364326171997,0.392935406859644,0.886011226378372,0.999967278517013,60,"FV1 vs FV3","mod2",9.24215802270816,0.82421386960423,8.07302056370657,38386.939168726
-2.64098735078447,1,NA,NA,1,0.840587823883267,0.410818402038027,0.823006534459712,0.99968070121879,65,"FV1 vs FV3","mod2",5.27304654111068,0.76761230093147,4.76768195932183,3801.83929360463
-2.36939645300876,1,NA,NA,1,0.769005025871675,0.392930280013034,0.749957001466142,0.997625173332254,70,"FV1 vs FV3","mod2",3.32909851728838,0.693225921181133,3.04110163677545,500.106264676622
-2.09780555523305,1,NA,NA,1,0.697061953104882,0.383853433880946,0.683192166800293,0.987779084655961,75,"FV1 vs FV3","mod2",2.30100497527211,0.623249438829213,2.18826549647329,103.553338473288
-1.82621465745734,1,NA,NA,1,0.632703461573319,0.370784720021982,0.622349670014445,0.956871333854062,80,"FV1 vs FV3","mod2",1.72259576494652,0.586331606397372,1.6833542192259,25.4614692242212
-1.55462375968164,1,NA,NA,1,0.580165143048415,0.362660423972371,0.576115835743436,0.89105889620323,85,"FV1 vs FV3","mod2",1.38188893428475,0.560260461870186,1.38913829122,8.88375384960422
-1.28303286190593,1,NA,NA,1,0.540285945594168,0.354913815376877,0.544443252153527,0.793588372437643,90,"FV1 vs FV3","mod2",1.1752652337168,0.551841399872657,1.17014084331881,4.20227912530642
-1.01144196413022,1,NA,NA,1,0.511810446925728,0.355649521978738,0.517264031716995,0.70204982384067,95,"FV1 vs FV3","mod2",1.04838467702291,0.565097137398129,1.05415199367685,2.43792337036649
-0.739851066354514,1,NA,NA,1,0.492503635591732,0.359116995490106,0.494971274105952,0.642876220258125,100,"FV1 vs FV3","mod2",0.970457465574129,0.568616632956634,0.976582974458875,1.73530134808731
-0.468260168578806,1,NA,NA,1,0.479778479938646,0.361879867358001,0.480537367171659,0.597936059543247,105,"FV1 vs FV3","mod2",0.922258040924683,0.550163444367303,0.915632675445557,1.47869614367933
-0.196669270803099,1,NA,NA,1,0.470961162535467,0.363807442074484,0.471474364709849,0.571712632340376,110,"FV1 vs FV3","mod2",0.890220394390308,0.549050131906979,0.880450097831564,1.34260049155192
0.074921626972609,1,NA,NA,1,0.46337449297432,0.358860661336497,0.463874583546781,0.550009670030233,115,"FV1 vs FV3","mod2",0.863496958134987,0.540828288610843,0.856382821509172,1.24370880245886
0.346512524748317,1,NA,NA,1,0.454358525422104,0.35502813850644,0.455279988196162,0.533449836527615,120,"FV1 vs FV3","mod2",0.832705259023047,0.536127741347169,0.829165210632962,1.17248427587655
0.618103422524024,1,NA,NA,1,0.441290240670863,0.339006567718894,0.443745889726374,0.511489551874422,125,"FV1 vs FV3","mod2",0.789838074782758,0.526359212491806,0.791540604921274,1.07784583579982
0.889694320299732,1,NA,NA,1,0.421643688925911,0.308752727409688,0.423473268909956,0.486082340795899,130,"FV1 vs FV3","mod2",0.72903793189852,0.459210371292997,0.734980187302611,0.948199906946028
1.16128521807544,1,NA,NA,1,0.393149781810912,0.257327803866054,0.394066758410425,0.465789782444968,135,"FV1 vs FV3","mod2",0.647853078118874,0.353100531035025,0.653322737675901,0.888257426706504
1.43287611585115,1,NA,NA,1,0.354155649298959,0.175569174331422,0.352450860984857,0.462973095327062,140,"FV1 vs FV3","mod2",0.548360683057049,0.23194197814527,0.545370015407852,0.866587471767973
1.70446701362685,1,NA,NA,1,0.304294424595046,0.107282441128092,0.299191441434893,0.470524251306861,145,"FV1 vs FV3","mod2",0.437389659293622,0.126416874119019,0.434082127619048,0.864767981473548
1.97605791140256,1,NA,NA,1,0.245431731711645,0.0475333152716611,0.235045261222842,0.4835373635477,150,"FV1 vs FV3","mod2",0.325261135441564,0.059018821464098,0.315542334631328,0.862403511614882
2.24764880917827,1,NA,NA,1,0.182407686568162,0.0164988881098668,0.169566591514245,0.495686661468954,155,"FV1 vs FV3","mod2",0.223103475376996,0.0198123177828283,0.208608292967547,0.912815644511908
-3.05231037394332,1,NA,NA,1,0.0174127816935371,0.000619620585152984,0.0218691721496286,0.171575245038215,50,"FV1 vs RVK","mod2",0.0177213598641644,0.00048486963376886,0.0228860436145655,0.210502910938276
-2.54024514673572,1,NA,NA,1,0.0286061136969498,0.00470593940782075,0.0373358401968636,0.133955770916962,60,"FV1 vs RVK","mod2",0.0294485214497483,0.00349932260653728,0.0368954659539019,0.16018711511487
-2.28421253313192,1,NA,NA,1,0.0381477575511785,0.00976189381533111,0.0474391630309993,0.139102952312992,65,"FV1 vs RVK","mod2",0.0396607252836012,0.00855830032367206,0.0482484687752747,0.163480275313564
-2.02817991952813,1,NA,NA,1,0.0516183809344207,0.0187402298472182,0.0622714778722636,0.161693972366319,70,"FV1 vs RVK","mod2",0.0544278588879434,0.0182732112177865,0.0642717341874504,0.183515856741349
-1.77214730592433,1,NA,NA,1,0.0702170352498797,0.0339493622386071,0.0821339788232079,0.18354171179042,75,"FV1 vs RVK","mod2",0.0755198125927705,0.0343974897738516,0.0882102554132376,0.208375085643033
-1.51611469232053,1,NA,NA,1,0.0951228488790098,0.055978615185681,0.109054031547133,0.209904022272642,80,"FV1 vs RVK","mod2",0.105122390106954,0.057846311326498,0.119810930528419,0.242227634003176
-1.26008207871673,1,NA,NA,1,0.127140566889695,0.0837067089274608,0.141790371358933,0.236634982952442,85,"FV1 vs RVK","mod2",0.145659841741812,0.0904535236644822,0.16271941827318,0.293801816894807
-1.00404946511293,1,NA,NA,1,0.16621315020193,0.121819666124297,0.182027051514274,0.273723199808837,90,"FV1 vs RVK","mod2",0.199347291507636,0.137527398024483,0.218955900398639,0.354229002872127
-0.748016851509136,1,NA,NA,1,0.210968149076123,0.164276817123843,0.226248217487892,0.308303838458251,95,"FV1 vs RVK","mod2",0.267375960589045,0.192031100892875,0.287779153984631,0.440720015181322
-0.491984237905338,1,NA,NA,1,0.25856272651148,0.205538751440918,0.27031198313861,0.349271152711043,100,"FV1 vs RVK","mod2",0.348731761616086,0.252792126410638,0.37153616195415,0.540914982734998
-0.235951624301539,1,NA,NA,1,0.305008959637758,0.237030195178939,0.313500263178453,0.404212874389056,105,"FV1 vs RVK","mod2",0.438867470116998,0.30646674102856,0.462555856029757,0.675116452081059
0.0200809893022586,1,NA,NA,1,0.345877714314195,0.256007372456023,0.349904437567819,0.45806891398994,110,"FV1 vs RVK","mod2",0.528766137285116,0.351259962630028,0.542518906493856,0.813067736297683
0.276113602906057,1,NA,NA,1,0.377024090861708,0.274750559697951,0.377032435465514,0.499029591994638,115,"FV1 vs RVK","mod2",0.605198508210714,0.38394283695392,0.613925161510317,0.987037013851879
0.532146216509855,1,NA,NA,1,0.395005462400833,0.284056685246991,0.39342203876277,0.52289500681188,120,"FV1 vs RVK","mod2",0.652907485691284,0.400903905849106,0.655305502368182,1.11453102195639
0.788178830113653,1,NA,NA,1,0.397147433560154,0.282290166274114,0.397257374018183,0.523202083374335,125,"FV1 vs RVK","mod2",0.65878036466779,0.411139075181015,0.664248310577943,1.11565888730233
1.04421144371745,1,NA,NA,1,0.381513919836534,0.269125764132357,0.386176322195783,0.503498377069299,130,"FV1 vs RVK","mod2",0.616851263226004,0.392562674446999,0.635410261792566,1.01925745650142
1.30024405732125,1,NA,NA,1,0.347193282319331,0.244026599819786,0.358480169280156,0.463777545525383,135,"FV1 vs RVK","mod2",0.531846981527489,0.343224202796795,0.569466237102738,0.875559179569766
1.55627667092505,1,NA,NA,1,0.295259659032179,0.180930802914058,0.31896730642524,0.427175720804628,140,"FV1 vs RVK","mod2",0.418962335300259,0.232826230038908,0.471252462887036,0.756995706000591
1.81230928452885,1,NA,NA,1,0.230295293998113,0.104828819773334,0.26143761783291,0.408336624971799,145,"FV1 vs RVK","mod2",0.299199540034445,0.128180648916402,0.370820739223304,0.681130160961178
2.06834189813264,1,NA,NA,1,0.161216662885562,0.0471688725473625,0.204158080539969,0.403517166482234,150,"FV1 vs RVK","mod2",0.192202987055246,0.0586068545305175,0.264055897886541,0.668047861245433
2.58040712534024,1,NA,NA,1,0.0529924811889028,0.00362390546524384,0.0931607950371175,0.428933342738062,160,"FV1 vs RVK","mod2",0.0559578251875246,0.00417344174439168,0.101849830727745,0.777849358653062
-2.29643611204747,1,NA,NA,1,0.000530819910054218,2.01754578751999e-06,0.000407121334413579,0.0069964733396044,60,"FV1 vs RVQ","mod2",0.000531101829479572,3.11564730488623e-06,0.000452454859870523,0.0061170277210603
-2.05281050975461,1,NA,NA,1,0.0018347209538502,2.6643489547108e-05,0.00155261156349565,0.0120942122575781,65,"FV1 vs RVQ","mod2",0.00183809334222031,4.0399582932775e-05,0.00167623731045732,0.0112684658357153
-1.80918490746176,1,NA,NA,1,0.00548526365713806,0.000253433061267708,0.0050878806144373,0.0205549511134345,70,"FV1 vs RVQ","mod2",0.00551551772607118,0.000352772918226888,0.00540798982077506,0.0198939866824603
-1.5655593051689,1,NA,NA,1,0.0142498445406144,0.0016811204389227,0.0140229368058042,0.035840916638815,75,"FV1 vs RVQ","mod2",0.0144558379845993,0.00212299923026892,0.0146254666034518,0.0372336763891092
-1.32193370287604,1,NA,NA,1,0.0322630308389551,0.00823239748405497,0.0327130211573633,0.0646990133249847,80,"FV1 vs RVQ","mod2",0.0333386362896983,0.00850057574725923,0.0340618598485763,0.0678538555465956
-1.07830810058318,1,NA,NA,1,0.0638078709176794,0.0273041050136893,0.0659304760466543,0.110258665140168,85,"FV1 vs RVQ","mod2",0.0681568119785684,0.0279457962203238,0.0706397232271095,0.121550465303698
-0.834682498290318,1,NA,NA,1,0.110663183934189,0.0654765061075108,0.114618430025724,0.172797061871209,90,"FV1 vs RVQ","mod2",0.124433377697927,0.0693782828462681,0.129177512354288,0.206829916542214
-0.591056895997459,1,NA,NA,1,0.169697793487772,0.11884343295654,0.175638388126459,0.246850367438344,95,"FV1 vs RVQ","mod2",0.204380756978361,0.13146502793793,0.211274672742764,0.331386229040692
-0.3474312937046,1,NA,NA,1,0.233274728532113,0.177605526777512,0.242075033686638,0.32157426817404,100,"FV1 vs RVQ","mod2",0.304248127997021,0.212082151080857,0.314056643883994,0.469742086077104
-0.10380569141174,1,NA,NA,1,0.292552658886964,0.227871451001447,0.301803887658512,0.384287333958936,105,"FV1 vs RVQ","mod2",0.413532770406187,0.287022752378355,0.427490665403519,0.620088801070637
0.139819910881119,1,NA,NA,1,0.340806709837274,0.261055609198852,0.349689218363485,0.440095643905212,110,"FV1 vs RVQ","mod2",0.517005732496373,0.347768619069872,0.52732378618653,0.787597642022392
0.383445513173978,1,NA,NA,1,0.374591157627009,0.282521005637077,0.378881816974964,0.484295290970502,115,"FV1 vs RVQ","mod2",0.598954047732513,0.387802423799041,0.602141513569447,0.943780445458374
0.627071115466837,1,NA,NA,1,0.393115254180017,0.288667661748143,0.393797245247815,0.519998731713635,120,"FV1 vs RVQ","mod2",0.647759326441572,0.398657574854627,0.642017981422418,1.07478408762894
0.870696717759697,1,NA,NA,1,0.397160956876242,0.271943022994738,0.39287991856026,0.537311675839674,125,"FV1 vs RVQ","mod2",0.658817575613974,0.364509421214696,0.644236809174876,1.13815784584733
1.11432232005256,1,NA,NA,1,0.388315536090237,0.24183317761477,0.382942711671933,0.535793914366727,130,"FV1 vs RVQ","mod2",0.634829816680649,0.301811109766838,0.623648542935834,1.16765773625154
1.35794792234542,1,NA,NA,1,0.368626070286691,0.188768443865892,0.367683902244148,0.541700285251057,135,"FV1 vs RVQ","mod2",0.583847468098777,0.228514075590726,0.591492066758242,1.19033430080039
1.60157352463827,1,NA,NA,1,0.340499183513221,0.131284946107309,0.343504686387996,0.572659912364957,140,"FV1 vs RVQ","mod2",0.516298350208406,0.155026797649043,0.536172384076762,1.31408780567669
1.84519912693113,1,NA,NA,1,0.30664029802802,0.0783086056017881,0.311331638464294,0.642592621800595,145,"FV1 vs RVQ","mod2",0.44225284099423,0.0941917771541673,0.462976876045694,1.65479982885184
2.08882472922399,1,NA,NA,1,0.269899026398082,0.0363821183999845,0.279150712257262,0.738776183614128,150,"FV1 vs RVQ","mod2",0.369673560448151,0.044734228746304,0.38656745788451,2.53692139453175
-2.98906546709152,1,NA,NA,1,0.91885964865347,0.375186771680993,0.867301448842183,0.981021954487896,65,"FV2 vs FV3","mod2",11.3243242530372,0.503269819179185,6.52393331329477,42.0253181349789
-2.41164210084914,1,NA,NA,1,0.792772489889177,0.408798834578402,0.73472292325036,0.904735791839899,75,"FV2 vs FV3","mod2",3.82561412558213,0.701368983643462,2.80104602335684,8.63583790742915
-2.12293041772794,1,NA,NA,1,0.720605132472519,0.424744385708306,0.673298052666994,0.83904763721324,80,"FV2 vs FV3","mod2",2.57916381517509,0.742995198742539,2.02377372908945,4.98418970751171
-1.83421873460675,1,NA,NA,1,0.654851837786091,0.432854366105102,0.616320991614084,0.766377154522552,85,"FV2 vs FV3","mod2",1.8973064598856,0.771764139890355,1.58876679755261,3.45450768056919
-1.54550705148556,1,NA,NA,1,0.601535024778315,0.434600456125548,0.573125203756493,0.704776406205489,90,"FV2 vs FV3","mod2",1.50963086390128,0.778125348142774,1.33954818670551,2.58260952477448
-1.25679536836436,1,NA,NA,1,0.562912609239791,0.436122799300427,0.544608403514897,0.659346554988575,95,"FV2 vs FV3","mod2",1.28787199342616,0.784157060953468,1.19093145111875,2.01355780273055
-0.96808368524317,1,NA,NA,1,0.538684946464948,0.441453303940031,0.528806550673018,0.624228049984959,100,"FV2 vs FV3","mod2",1.16771595103392,0.791764070118743,1.1297483287589,1.69111565635476
-0.679372002121977,1,NA,NA,1,0.527292003837505,0.45322371775874,0.523913847056281,0.601119555872346,105,"FV2 vs FV3","mod2",1.11547087867802,0.809397097000086,1.11304127947398,1.50178654006416
-0.390660319000783,1,NA,NA,1,0.526701656783544,0.463115182276084,0.528924447681123,0.590974523618495,110,"FV2 vs FV3","mod2",1.1128322427756,0.852005462145217,1.12286343195688,1.47155143153103
-0.10194863587959,1,NA,NA,1,0.534739184845533,0.47523050577922,0.538857567857937,0.599003098230939,115,"FV2 vs FV3","mod2",1.14933208950339,0.895858125334469,1.17058171142888,1.51887431554016
0.186763047241603,1,NA,NA,1,0.549173230001758,0.485449155557919,0.552811554056881,0.614723438808416,120,"FV2 vs FV3","mod2",1.21814689487915,0.956669024860005,1.23820621412109,1.6045880555804
